#	symbol	entrez	ensembl
RBSN	64145	ENSG00000131381
EIF4E2	9470	ENSG00000135930
tmp_locus_9	9470	ENSG00000135930
TTC14	151613	ENSG00000163728
CHAC2	494143	ENSG00000143942
GPR75	10936	ENSG00000119737
PSME4	23198	ENSG00000068878
CCDC39	339829	ENSG00000284862
DNAJC19	131118	ENSG00000205981
FXR1	8087	ENSG00000114416
CD300H	100130520	ENSG00000284690
HEL117	27248	ENSG00000068912
ERLEC1	27248	ENSG00000068912
RASGRP3	25780	ENSG00000152689
HHLA2	11148	ENSG00000114455
FAM98A	25940	ENSG00000119812
CLDN18	51208	ENSG00000066405
DZIP1L	199221	ENSG00000158163
GGCX	2677	ENSG00000115486
A4GNT	51146	ENSG00000118017
DBR1	51163	ENSG00000138231
ARMC8	25852	ENSG00000114098
ITPKB	3707	ENSG00000143772
S100A11	6282	ENSG00000163191
HEL-S-43	6282	ENSG00000163191
TCHHL1	126637	ENSG00000182898
RPTN	126638	ENSG00000215853
HRNR	388697	ENSG00000197915
LUZP1	7798	ENSG00000169641
NBPF15	284565	ENSG00000266338
KLHL29	114818	ENSG00000119771
DHRS9	10170	ENSG00000073737
MINDY1	55793	ENSG00000143409
COBLL1	22837	ENSG00000082438
PIGV	55650	ENSG00000060642
TNS1	7145	ENSG00000079308
NME9	347736	ENSG00000181322
ZDHHC18	84243	ENSG00000204160
LMCD1	29995	ENSG00000071282
SFN	2810	ENSG00000175793
GPN2	54707	ENSG00000142751
GPATCH3	63906	ENSG00000198746
SSUH2	51066	ENSG00000125046
NUDC	10726	ENSG00000090273
NR0B2	8431	ENSG00000131910
TRNP1	388610	ENSG00000253368
TENT5B	115572	ENSG00000158246
CATSPER4	378807	ENSG00000188782
CEP85	64793	ENSG00000130695
CAV3	859	ENSG00000182533
OXTR	5021	ENSG00000180914
TOP2B	7155	ENSG00000077097
LIN28A	79727	ENSG00000131914
HMGN2	3151	ENSG00000198830
UBXN11	91544	ENSG00000158062
IL18RAP	8807	ENSG00000115607
FKBP7	51661	ENSG00000079150
DMRTB1	63948	ENSG00000143006
ITGA6	3655	ENSG00000091409
GLIS1	148979	ENSG00000174332
NDC1	55706	ENSG00000058804
TIGD3	220359	ENSG00000173825
RGS7	6000	ENSG00000182901
BTBD10	84280	ENSG00000148925
MYD88	4615	ENSG00000172936
CROCC2	728763	ENSG00000226321
PTH	5741	ENSG00000152266
PLEKHB2	55041	ENSG00000115762
FAR1	84188	ENSG00000197601
CNR2	1269	ENSG00000188822
PNRC2	55629	ENSG00000189266
SRSF10	10772	ENSG00000188529
GOLGB1	2804	ENSG00000173230
GRHL3	57822	ENSG00000158055
CHPF	79586	ENSG00000123989
CYS1	192668	ENSG00000205795
RAD51AP2	729475	ENSG00000214842
ST6GAL2	84620	ENSG00000144057
METTL13	51603	ENSG00000010165
feat	51603	ENSG00000010165
FTCDNL1	348751	ENSG00000226124
ANO7	50636	ENSG00000146205
DNM3	26052	ENSG00000197959
MROH2A	339766	ENSG00000185038
LIMS3	96626	ENSG00000256977
LIMS4	96626	ENSG00000256977
MAIP1	79568	ENSG00000162972
FLJ22555	79568	ENSG00000162972
LZTFL1	54585	ENSG00000163818
DTNB	1838	ENSG00000138101
PIGC	5279	ENSG00000135845
C1orf105	92346	ENSG00000180999
TATDN2	9797	ENSG00000157014
SEC61A1	29927	ENSG00000058262
H3-4	8290	ENSG00000168148
ABCA4	24	ENSG00000198691
MDM4	4194	ENSG00000198625
RAF1	5894	ENSG00000132155
ARID1A	8289	ENSG00000117713
RBM45	129831	ENSG00000155636
PDE11A	50940	ENSG00000128655
WDR47	22911	ENSG00000085433
NBPF1	55672	ENSG00000219481
PYCR2	29920	ENSG00000143811
SLAMF1	6504	ENSG00000117090
VAX2	25806	ENSG00000116035
NRDC	4898	ENSG00000078618
ATP6V1B1	525	ENSG00000116039
ANKRD53	79998	ENSG00000144031
TEX261	113419	ENSG00000144043
SPSB4	92369	ENSG00000175093
SEC22A	26984	ENSG00000121542
NAGK	55577	ENSG00000124357
ADCY5	111	ENSG00000173175
GSTM3	2947	ENSG00000134202
FAF1	11124	ENSG00000185104
MCEE	84693	ENSG00000124370
SMPD4	55627	ENSG00000136699
LRRC3B	116135	ENSG00000179796
PRRC2C	23215	ENSG00000117523
TMPRSS7	344805	ENSG00000176040
CHRD	8646	ENSG00000090539
ESPN	83715	ENSG00000187017
FAM189B	10712	ENSG00000160767
CHD1L	9557	ENSG00000131778
GOLGA4	2803	ENSG00000144674
HAAO	23498	ENSG00000162882
SLC8A1	6546	ENSG00000183023
MAL	4118	ENSG00000172005
SATB1	6304	ENSG00000182568
ZNF2	7549	ENSG00000275111
PROM2	150696	ENSG00000155066
ZNF148	7707	ENSG00000163848
FAHD2A	51011	ENSG00000115042
IL12A	3592	ENSG00000168811
LRRC41	10489	ENSG00000132128
GTF3C2	2976	ENSG00000115207
CYP4B1	1580	ENSG00000142973
XXYLT1	152002	ENSG00000173950
ACAP2	23527	ENSG00000114331
ATP6V1C2	245973	ENSG00000143882
PPP1R2	5504	ENSG00000184203
IGSF9	57549	ENSG00000085552
PDIA6	10130	ENSG00000143870
APOD	347	ENSG00000189058
ARL6	84100	ENSG00000113966
CACNA2D3	55799	ENSG00000157445
SRRM1	10250	ENSG00000133226
LRTM1	57408	ENSG00000144771
NOL10	79954	ENSG00000115761
TARS2	80222	ENSG00000143374
CACNA1D	776	ENSG00000157388
GCC2	9648	ENSG00000135968
TDRKH	11022	ENSG00000182134
CCDC138	165055	ENSG00000163006
LIMS1	3987	ENSG00000169756
CYP4A11	1579	ENSG00000187048
NBPF11	200030	ENSG00000263956
CREB1	1385	ENSG00000118260
PRKACB	5567	ENSG00000142875
CAND2	23066	ENSG00000144712
METTL21A	151194	ENSG00000144401
CCNYL1	151195	ENSG00000163249
FZD5	7855	ENSG00000163251
NOTCH2	4853	ENSG00000134250
LYG2	254773	ENSG00000185674
SNORC	389084	ENSG00000182600
LGALSL	29094	ENSG00000119862
PATJ	10207	ENSG00000132849
SERTAD2	9792	ENSG00000179833
PDE1A	5136	ENSG00000115252
SLC4A5	57835	ENSG00000188687
NPPA	4878	ENSG00000175206
KISS1	3814	ENSG00000170498
TNN	63923	ENSG00000120332
GPATCH11	253635	ENSG00000152133
MAST2	23139	ENSG00000086015
RPL37A	6168	ENSG00000197756
IGFBP2	3485	ENSG00000115457
PRKAA2	5563	ENSG00000162409
IGFBP5	3488	ENSG00000115461
SEMA4A	64218	ENSG00000196189
TNP1	7141	ENSG00000118245
NYAP2	57624	ENSG00000144460
AFTPH	54812	ENSG00000119844
ASAP3	55616	ENSG00000088280
DDEFL1	55616	ENSG00000088280
TRIM43B	653192	ENSG00000144010
CD28	940	ENSG00000178562
DUSP11	8446	ENSG00000144048
CCNL2	81669	ENSG00000221978
bA251O17.3	100509620	ENSG00000259916
CASP8	841	ENSG00000064012
KDF1	126695	ENSG00000175707
GSTM4	2948	ENSG00000168765
VTCN1	79679	ENSG00000134258
ZNF644	84146	ENSG00000122482
CYP4A22	284541	ENSG00000162365
KLHL17	339451	ENSG00000187961
MARS2	92935	ENSG00000247626
BOLL	66037	ENSG00000152430
TRIM46	80128	ENSG00000163462
CASP10	843	ENSG00000003400
CENPF	1063	ENSG00000117724
CXCR4	7852	ENSG00000121966
MEF2D	4209	ENSG00000116604
DIO1	1733	ENSG00000211452
MUC1	4582	ENSG00000185499
LIMS4	100288695	ENSG00000256671
PPP2R3A	5523	ENSG00000073711
RGPD5	729540	ENSG00000183054
RGPD6	729540	ENSG00000183054
HEL161	729540	ENSG00000183054
PCCB	5096	ENSG00000114054
GRB14	2888	ENSG00000115290
FANCL	55120	ENSG00000115392
MSL2	55167	ENSG00000174579
OPRD1	4985	ENSG00000116329
ERC2	26059	ENSG00000187672
CTLA4	1493	ENSG00000163599
EOMES	8320	ENSG00000163508
GBP5	115362	ENSG00000154451
SLC6A20	54716	ENSG00000163817
HTRA2	27429	ENSG00000115317
DIRAS3	9077	ENSG00000162595
ELOA	6924	ENSG00000011007
DOK1	1796	ENSG00000115325
HMGCL	3155	ENSG00000117305
FAM161A	84140	ENSG00000170264
FUCA1	2517	ENSG00000179163
HCRTR1	3061	ENSG00000121764
COL16A1	1307	ENSG00000084636
CCT4	10575	ENSG00000115484
IL36G	56300	ENSG00000136688
IL36A	27179	ENSG00000136694
IL36B	27177	ENSG00000136696
IL1F10	84639	ENSG00000136697
IL1RN	3557	ENSG00000136689
CDCA7	83879	ENSG00000144354
MYOCOS	110806290	ENSG00000283683
IL36RN	26525	ENSG00000136695
IL1F5	26525	ENSG00000136695
FAM171B	165215	ENSG00000144369
OR2B11	127623	ENSG00000177535
OR4F16	81399	ENSG00000284662
OR4F3	81399	ENSG00000284662
OR6N2	81442	ENSG00000188340
H3C15	333932	ENSG00000203852
H2BC18	440689	ENSG00000203814
ITGAV	3685	ENSG00000138448
HIST1H4J	554313	ENSG00000270276
H4C1	554313	ENSG00000270276
H2AC18	723790	ENSG00000288859
NBPF6	653149	ENSG00000186086
DCAF6	55827	ENSG00000143164
H2AC18	8337	ENSG00000288825
H2BC21	8349	ENSG00000184678
HIST1H4J	8370	ENSG00000270882
H4C1	8370	ENSG00000270882
RSC1A1	6248	ENSG00000215695
TRMT13	54482	ENSG00000122435
RTKN	6242	ENSG00000114993
H3C15	126961	ENSG00000203811
OR2T1	26696	ENSG00000175143
SEC16B	89866	ENSG00000120341
SEC16B	111240474	ENSG00000120341
STK39	27347	ENSG00000198648
IL19	29949	ENSG00000142224
FAM163A	148753	ENSG00000143340
LCE2C	353140	ENSG00000187180
OR2C3	81472	ENSG00000196242
OR2C3	148824	ENSG00000196242
SPATA21	374955	ENSG00000187144
IFIH1	64135	ENSG00000115267
CXCR2	3579	ENSG00000180871
IL8RB	3579	ENSG00000180871
RUFY4	285180	ENSG00000188282
ADGRL2	23266	ENSG00000117114
SP5	389058	ENSG00000204335
GAD1	2571	ENSG00000128683
GORASP2	26003	ENSG00000115806
NLRC4	58484	ENSG00000091106
ERICH2	285141	ENSG00000204334
RANBP2	5903	ENSG00000153201
ROCK2	9475	ENSG00000134318
CLCNKB	1188	ENSG00000184908
VWA5B1	127731	ENSG00000158816
PROKR1	10887	ENSG00000169618
ARHGAP25	9938	ENSG00000163219
HEL-S-308	9938	ENSG00000163219
LCE3C	353144	ENSG00000244057
KCNQ4	9132	ENSG00000117013
CITED4	163732	ENSG00000179862
SLFNL1	200172	ENSG00000171790
RP11-348A7.4	200172	ENSG00000171790
COPS7B	64708	ENSG00000144524
PKP1	5317	ENSG00000081277
TNNT2	7139	ENSG00000118194
DARS1	1615	ENSG00000115866
LAD1	3898	ENSG00000159166
M1AP	130951	ENSG00000159374
TNNI1	7135	ENSG00000159173
SEMA4F	10505	ENSG00000135622
PHLDA3	23612	ENSG00000174307
CSRP1	1465	ENSG00000159176
EPHA4	2043	ENSG00000116106
IPO9	55705	ENSG00000198700
SHISA4	149345	ENSG00000198892
NAV1	89796	ENSG00000134369
MSTN	2660	ENSG00000138379
GDF8	2660	ENSG00000138379
INPP1	3628	ENSG00000151689
PTGER3	5733	ENSG00000050628
NUDT17	200035	ENSG00000186364
PIAS3	10401	ENSG00000131788
RBM8A	9939	ENSG00000265241
RBM8	9939	ENSG00000265241
HIBCH	26275	ENSG00000198130
CAPZA1	829	ENSG00000116489
RHOC	389	ENSG00000155366
TAFA3	284467	ENSG00000184599
SESTD1	91404	ENSG00000187231
MOV10	4343	ENSG00000155363
GTDC1	79712	ENSG00000121964
NBPF26	101060684	ENSG00000273136
TAF12	6883	ENSG00000120656
TAF13	6884	ENSG00000197780
TTL	150465	ENSG00000114999
EPRS1	2058	ENSG00000136628
POLR1B	84172	ENSG00000125630
BPNT1	10380	ENSG00000162813
HEL20	10380	ENSG00000162813
CHCHD5	84269	ENSG00000125611
CHTM1	84269	ENSG00000125611
IARS2	55699	ENSG00000067704
CKAP2L	150468	ENSG00000169607
IL1A	3552	ENSG00000115008
RAB3GAP2	25782	ENSG00000118873
EIF2B4	8890	ENSG00000115211
KYNU	8942	ENSG00000115919
ARHGAP15	55843	ENSG00000075884
CDC42BPA	8476	ENSG00000143776
ICA1L	130026	ENSG00000163596
COMMD1	150684	ENSG00000173163
MERTK	10461	ENSG00000153208
HSD17B7	51478	ENSG00000132196
RGS4	5999	ENSG00000117152
TMEM87B	84910	ENSG00000153214
MACF1	23499	ENSG00000127603
SLC20A1	6574	ENSG00000144136
TIA1	7072	ENSG00000116001
PCYOX1	51449	ENSG00000116005
TMEM178A	130733	ENSG00000152154
THUMPD2	80745	ENSG00000138050
SCN1A	6323	ENSG00000144285
ATOH8	84913	ENSG00000168874
ST3GAL5	8869	ENSG00000115525
GCKR	2646	ENSG00000084734
MRPL33	9553	ENSG00000243147
RBKS	64080	ENSG00000171174
BABAM2	9577	ENSG00000158019
FOSL2	2355	ENSG00000075426
PLB1	151056	ENSG00000163803
CCDC190	339512	ENSG00000185860
PIK3R3	8503	ENSG00000117461
P3R3URF-PIK3R3	110117499	ENSG00000278139
TSPAN1	10103	ENSG00000117472
P3R3URF	110117498	ENSG00000250719
LURAP1	541468	ENSG00000171357
RAD54L	8438	ENSG00000085999
SPDYA	245711	ENSG00000163806
SPDY1	245711	ENSG00000163806
TRMT61B	55006	ENSG00000171103
WDR43	23160	ENSG00000163811
POMGNT1	55624	ENSG00000085998
TOGARAM2	165186	ENSG00000189350
SMARCAL1	50485	ENSG00000138375
ARHGEF33	100271715	ENSG00000214694
SOCS5	9655	ENSG00000171150
MCFD2	90411	ENSG00000180398
STPG4	285051	ENSG00000239605
CALM2	805	ENSG00000143933
HEL-S-72	805	ENSG00000143933
BLZF1	8548	ENSG00000117475
CCDC181	57821	ENSG00000117477
EPCAM	4072	ENSG00000119888
SLC19A2	10560	ENSG00000117479
F5	2153	ENSG00000198734
PALMD	54873	ENSG00000099260
DYSF	8291	ENSG00000135636
STUM	375057	ENSG00000203685
GON4L	54856	ENSG00000116580
RYR2	6262	ENSG00000198626
ZP4	57829	ENSG00000116996
PPIAL4A	653505	ENSG00000263353
PPCS	79717	ENSG00000127125
PPIAL4C	653598	ENSG00000288867
PPIAL4D	645142	ENSG00000289549
PPIAL4E	730262	ENSG00000271567
PPIAL4F	728945	ENSG00000279782
PPIAL4G	644591	ENSG00000236334
PPIAL4H	105371242	ENSG00000270339
CSDE1	7812	ENSG00000009307
KCNIP3	30818	ENSG00000115041
DOCK10	55619	ENSG00000135905
GPR61	83873	ENSG00000156097
KLHL21	9903	ENSG00000162413
PHF13	148479	ENSG00000116273
SPOC1	148479	ENSG00000116273
KLHL12	59349	ENSG00000117153
ADIPOR1	51094	ENSG00000159346
CYB5R1	51706	ENSG00000159348
TMEM183A	92703	ENSG00000163444
LRRFIP1	9208	ENSG00000124831
MYOG	4656	ENSG00000122180
ADORA1	134	ENSG00000163485
MYBPH	4608	ENSG00000133055
CHI3L1	1116	ENSG00000133048
UBR4	23352	ENSG00000127481
SP110	3431	ENSG00000135899
STAT1	6772	ENSG00000115415
MRTO4	51154	ENSG00000053372
C1orf33	51154	ENSG00000053372
AKR7A3	22977	ENSG00000162482
AKR7A2	8574	ENSG00000053371
HEL-S-166mP	8574	ENSG00000053371
PQLC2	54896	ENSG00000040487
SLC66A1	54896	ENSG00000040487
RABIF	5877	ENSG00000183155
CHIT1	1118	ENSG00000133063
PPFIA4	8497	ENSG00000143847
SETDB1	9869	ENSG00000143379
DNAJC11	55735	ENSG00000007923
NHEJ1	79840	ENSG00000187736
PRDM2	7799	ENSG00000116731
MPHOSPH10	10199	ENSG00000124383
RHCE	6006	ENSG00000188672
TTC7A	57217	ENSG00000068724
ZAP70	7535	ENSG00000115085
C2orf16	84226	ENSG00000221843
WIPF1	7456	ENSG00000115935
MRPS5	64969	ENSG00000144029
ZNF514	84874	ENSG00000144026
PRPF40A	55660	ENSG00000196504
EMC1	23065	ENSG00000127463
MFSD2B	388931	ENSG00000205639
WDCP	80304	ENSG00000163026
FKBP1B	2281	ENSG00000119782
SF3B6	51639	ENSG00000115128
FAM228B	375190	ENSG00000219626
TP53I3	9540	ENSG00000115129
PFN4	375189	ENSG00000176732
ITSN2	50618	ENSG00000198399
DPH5	51611	ENSG00000117543
C1orf50	79078	ENSG00000164008
TAL1	6886	ENSG00000162367
EDEM3	80267	ENSG00000116406
FAM228A	653140	ENSG00000186453
SLC4A1AP	22950	ENSG00000163798
C2orf73	129852	ENSG00000177994
SPTBN1	6711	ENSG00000115306
LENEP	55891	ENSG00000163352
ARPC5	10092	ENSG00000162704
APOBEC4	403314	ENSG00000173627
SMG7	9887	ENSG00000116698
EML6	400954	ENSG00000214595
RTN4	57142	ENSG00000115310
AKNAD1	254268	ENSG00000162641
UGP2	7360	ENSG00000169764
CLCC1	23155	ENSG00000121940
PRKCZ	5590	ENSG00000067606
REEP1	65055	ENSG00000068615
CHMP3	51652	ENSG00000115561
RNF103	7844	ENSG00000239305
AMMECR1L	83607	ENSG00000144233
MGC4268	83607	ENSG00000144233
IPP	3652	ENSG00000197429
GPC1	2817	ENSG00000063660
PDE4B	5142	ENSG00000184588
GPR35	2859	ENSG00000178623
PUS10	150962	ENSG00000162927
TMOD4	29765	ENSG00000163157
SMAP2	64744	ENSG00000084070
PEX13	5194	ENSG00000162928
REL	5966	ENSG00000162924
CALML6	163688	ENSG00000169885
HP1BP3	50809	ENSG00000127483
EXO5	64789	ENSG00000164002
ANKMY1	51281	ENSG00000144504
PIK3C2B	5287	ENSG00000133056
VPS72	6944	ENSG00000163159
SEMA6C	10500	ENSG00000143434
ITGB1BP1	9270	ENSG00000119185
OVGP1	5016	ENSG00000085465
WDR77	79084	ENSG00000116455
CPSF3	51692	ENSG00000119203
ATP5PB	515	ENSG00000116459
C1orf162	128346	ENSG00000143110
TMIGD3	57413	ENSG00000121933
IAH1	285148	ENSG00000134330
ADORA3	140	ENSG00000282608
RAP1A	5906	ENSG00000116473
FOXO6	100132074	ENSG00000204060
EDN2	1907	ENSG00000127129
YWHAQ	10971	ENSG00000134308
ATP1B1	481	ENSG00000143153
ADAM17	6868	ENSG00000151694
SELENOF	9403	ENSG00000183291
HS2ST1	9653	ENSG00000153936
HOOK1	51361	ENSG00000134709
GBX2	2637	ENSG00000168505
AGAP1	116987	ENSG00000157985
CYP2J2	1573	ENSG00000134716
H2AW	92815	ENSG00000181218
H2BU1	128312	ENSG00000196890
RNF187	149603	ENSG00000168159
AGTRAP	57085	ENSG00000177674
SCG2	7857	ENSG00000171951
WDFY1	57590	ENSG00000085449
MTHFR	4524	ENSG00000177000
MRPL44	65080	ENSG00000135900
SERPINE2	5270	ENSG00000135919
AP1S3	130340	ENSG00000152056
RMND5A	64795	ENSG00000153561
CD8B	926	ENSG00000172116
FAM177B	400823	ENSG00000197520
SLC44A5	204962	ENSG00000137968
RGPD1	400966	ENSG00000187627
FAM229A	100128071	ENSG00000225828
THAP3	90326	ENSG00000041988
CD8A	925	ENSG00000153563
KCNAB2	8514	ENSG00000069424
NFE2L2	4780	ENSG00000116044
ODC1	4953	ENSG00000115758
NT5C1B	93034	ENSG00000185013
HNRNPA3	220988	ENSG00000170144
HNRPA3	220988	ENSG00000170144
PRKAG3	53632	ENSG00000115592
MAP4K4	9448	ENSG00000071054
HEL-S-31	9448	ENSG00000071054
C2orf78	388960	ENSG00000187833
FOXD4L1	200350	ENSG00000184492
SCYGR2	112441435	ENSG00000284643
SCYGR4	112441430	ENSG00000284631
SCYGR5	112441437	ENSG00000284667
SCYGR7	112441438	ENSG00000284718
SCYGR8	112441432	ENSG00000284635
SPATA3	130560	ENSG00000173699
S100A5	6276	ENSG00000196420
FCGR2B	2213	ENSG00000072694
CCDC195	110806281	ENSG00000283428
SCYGR1	112441428	ENSG00000284629
SCYGR3	112441429	ENSG00000284704
SCYGR6	112441431	ENSG00000284725
GULP1	51454	ENSG00000144366
PPM1J	333926	ENSG00000155367
TCHH	7062	ENSG00000159450
PMF1	11243	ENSG00000160783
MSH6	2956	ENSG00000116062
NFYC	4802	ENSG00000066136
NBAS	51594	ENSG00000151779
SPOCD1	90853	ENSG00000134668
MIGA1	374986	ENSG00000180488
MOB3C	148932	ENSG00000142961
SATB2	23314	ENSG00000119042
SRSF11	9295	ENSG00000116754
NR4A2	4929	ENSG00000153234
CDKL4	344387	ENSG00000205111
NEMP2	100131211	ENSG00000189362
BIRC6	57448	ENSG00000115760
TEKT4	150483	ENSG00000163060
CLASP1	23332	ENSG00000074054
CTXND2	100996521	ENSG00000283324
GPR137B	7107	ENSG00000077585
ERO1B	56605	ENSG00000086619
KPRP	448834	ENSG00000203786
C2CD4D	100191040	ENSG00000225556
PERM1	84808	ENSG00000187642
MTARC2	54996	ENSG00000117791
MTARC1	64757	ENSG00000186205
ATPAF1	64756	ENSG00000123472
SCMH1	22955	ENSG00000010803
SRGAP2B	647135	ENSG00000196369
RGS16	6004	ENSG00000143333
RGS8	85397	ENSG00000135824
SARS1	6301	ENSG00000031698
CELSR2	1952	ENSG00000143126
PSRC1	84722	ENSG00000134222
MYBPHL	343263	ENSG00000221986
SORT1	6272	ENSG00000134243
PSMA5	5686	ENSG00000143106
ZBTB37	84614	ENSG00000185278
UAP1	6675	ENSG00000117143
PYHIN1	149628	ENSG00000163564
IFI16	3428	ENSG00000163565
AIM2	9447	ENSG00000163568
BTBD19	149478	ENSG00000222009
AK2	204	ENSG00000004455
C8A	731	ENSG00000157131
ADIC	712	ENSG00000173372
C1QA	712	ENSG00000173372
ADIB	714	ENSG00000159189
C1QC	714	ENSG00000159189
C1QB	713	ENSG00000173369
CD46	4179	ENSG00000117335
YOD1	55432	ENSG00000180667
C4BPB	725	ENSG00000123843
C4BPA	722	ENSG00000123838
CDC42	998	ENSG00000070831
MFSD6	54842	ENSG00000151690
MYCN	4613	ENSG00000134323
FSIP2	401024	ENSG00000188738
CFHR3	10878	ENSG00000116785
ZC3H15	55854	ENSG00000065548
G0S2	50486	ENSG00000123689
HSD11B1	3290	ENSG00000117594
TRAF3IP3	80342	ENSG00000009790
PPP1CB	5500	ENSG00000213639
HEL-S-80p	5500	ENSG00000213639
C1orf74	148304	ENSG00000162757
URLC4	148304	ENSG00000162757
IRF6	3664	ENSG00000117595
UTP25	27042	ENSG00000117597
RIMKLA	284716	ENSG00000177181
ZMYND12	84217	ENSG00000066185
YARS1	8565	ENSG00000134684
YARS	8565	ENSG00000134684
DCAF8	50717	ENSG00000132716
PEX19	5824	ENSG00000162735
NHLH1	4807	ENSG00000171786
SLAMF6	114836	ENSG00000162739
CD84	8832	ENSG00000066294
COPA	1314	ENSG00000122218
SPRR1A	6698	ENSG00000169474
CAMSAP2	23271	ENSG00000118200
INAVA	55765	ENSG00000163362
CLCA2	9635	ENSG00000137975
CLCA1	1179	ENSG00000016490
CLCA4	22802	ENSG00000016602
ODF2L	57489	ENSG00000122417
GGPS1	9453	ENSG00000152904
TBCE	6905	ENSG00000285053
PRKAB2	5565	ENSG00000131791
NUDT4B	440672	ENSG00000177144
PDE4DIP	9659	ENSG00000178104
SLC25A34	284723	ENSG00000162461
TMEM82	388595	ENSG00000162460
FBLIM1	54751	ENSG00000162458
SPEN	23013	ENSG00000065526
NBPF3	84224	ENSG00000142794
RAP1GAP	5909	ENSG00000076864
RAP1GA1	5909	ENSG00000076864
USP48	84196	ENSG00000090686
CCDC30	728621	ENSG00000186409
MATN1	4146	ENSG00000162510
SFPQ	6421	ENSG00000116560
NT5C1A	84618	ENSG00000116981
PPIE	10450	ENSG00000084072
BMP8B	656	ENSG00000116985
OXCT2	64064	ENSG00000198754
TRIT1	54802	ENSG00000043514
MYCL	4610	ENSG00000116990
MFSD2A	84879	ENSG00000168389
LHX8	431707	ENSG00000162624
DNAI3	126820	ENSG00000162643
MCOLN3	55283	ENSG00000055732
SYDE2	84144	ENSG00000097096
PLPPR5	163404	ENSG00000117598
AQP10	89872	ENSG00000143595
ATP8B2	57198	ENSG00000143515
RUSC1	23623	ENSG00000160753
ARHGEF2	9181	ENSG00000116584
FCRL5	83416	ENSG00000143297
FCRL4	83417	ENSG00000163518
FCRL3	115352	ENSG00000160856
FCRL2	79368	ENSG00000132704
VANGL2	57216	ENSG00000162738
USP21	27005	ENSG00000143258
SPATA46	284680	ENSG00000171722
C1orf226	400793	ENSG00000239887
SH2D1B	117157	ENSG00000198574
UHMK1	127933	ENSG00000152332
DDR2	4921	ENSG00000162733
RASAL2	9462	ENSG00000075391
TEX35	84066	ENSG00000240021
SLC30A10	55532	ENSG00000196660
ENAH	55740	ENSG00000154380
GFI1	2672	ENSG00000162676
UQCRHL	440567	ENSG00000233954
COX20	116228	ENSG00000203667
FAM36A	116228	ENSG00000203667
HNRNPU	3192	ENSG00000153187
IL12RB2	3595	ENSG00000081985
ALPL	249	ENSG00000162551
IL10	3586	ENSG00000136634
CFH	3075	ENSG00000000971
KIF1B	23095	ENSG00000054523
CTPS1	1503	ENSG00000171793
AGT	183	ENSG00000135744
EIF3I	8668	ENSG00000084623
EIF3S2	8668	ENSG00000084623
TPM3	7170	ENSG00000143549
C1orf189	388701	ENSG00000163263
C1orf43	25912	ENSG00000143612
NS5ATP4A	25912	ENSG00000143612
UBAP2L	9898	ENSG00000143569
BSDC1	55108	ENSG00000160058
KIAA0319L	79932	ENSG00000142687
LAMTOR2	28956	ENSG00000116586
PYDC5	107181291	ENSG00000289721
LCK	3932	ENSG00000182866
ARHGEF16	27237	ENSG00000130762
TPRG1L	127262	ENSG00000158109
WRAP73	49856	ENSG00000116213
WDR8	49856	ENSG00000116213
TP73	7161	ENSG00000078900
MEGF6	1953	ENSG00000162591
RSBN1	54665	ENSG00000081019
PTPN22	26191	ENSG00000134242
BCL2L15	440603	ENSG00000188761
AP4B1	10717	ENSG00000134262
HIPK1	204851	ENSG00000163349
DCLRE1B	64858	ENSG00000118655
C1orf141	400757	ENSG00000203963
DHRS3	9249	ENSG00000162496
AADACL3	126767	ENSG00000188984
C1orf158	93190	ENSG00000157330
PRAMEF12	390999	ENSG00000116726
PRAMEF1	65121	ENSG00000116721
PRAMEF11	440560	ENSG00000239810
HNRNPCL1	343069	ENSG00000179172
PRAMEF2	65122	ENSG00000120952
PRAMEF4	400735	ENSG00000243073
PRAMEF10	343071	ENSG00000187545
PRAMEF6	440561	ENSG00000232423
PRAMEF13	400736	ENSG00000279169
PRAMEF33	645382	ENSG00000237700
AADACL4	343066	ENSG00000204518
PRAMEF7	441871	ENSG00000204510
PRAMEF5	343068	ENSG00000270601
IL23R	149233	ENSG00000162594
PRAMEF8	391002	ENSG00000182330
PRAMEF20	645425	ENSG00000204478
LRRC38	126755	ENSG00000162494
LYST	1130	ENSG00000143669
TACSTD2	4070	ENSG00000184292
MYSM1	114803	ENSG00000162601
FBXO2	26232	ENSG00000116661
FBXO44	93611	ENSG00000132879
FBXO6	26270	ENSG00000116663
DRAXIN	374946	ENSG00000162490
RPF1	80135	ENSG00000117133
GNG5	2787	ENSG00000174021
CTBS	1486	ENSG00000117151
SSX2IP	117178	ENSG00000117155
PRAMEF19	645414	ENSG00000204480
MAD2L2	10459	ENSG00000116670
FAM72B	653820	ENSG00000188610
ZBED6	100381270	ENSG00000257315
SLC2A1	6513	ENSG00000117394
KCNA3	3738	ENSG00000177272
NLRP3	114548	ENSG00000162711
ZC3H11B	643136	ENSG00000215817
NCF2	4688	ENSG00000116701
FOXD3	27022	ENSG00000187140
ALG6	29929	ENSG00000088035
ATP6V1G3	127124	ENSG00000151418
PTPRC	5788	ENSG00000081237
DMBX1	127343	ENSG00000197587
MSTO1	55154	ENSG00000125459
RORC	6097	ENSG00000143365
NR1F3	6097	ENSG00000143365
CAPN2	824	ENSG00000162909
RGS13	6003	ENSG00000127074
RGS2	5997	ENSG00000116741
